nuclear,geothermal,biomass,coal,wind,solar,hydro,gas,oil,unknown,hydro discharge,battery discharge,datetime
25308.53493735786,0.0010628025838917627,0.0009537448906920008,10945.903929129021,7827.956443664127,419.7788537604738,1035.5776409420173,28361.929075530912,200.6316514458265,1260.6854516222827,0,0,2025-04-21T11:00:00.000Z
25560.04789325864,0.0008417151211143328,0.0009579594360176754,11428.387633410435,7284.785910193681,1593.1041228200463,837.2993122622809,29585.705002256087,206.7801822461729,1380.8881438781011,0,0,2025-04-21T12:00:00.000Z
25647.574649824328,0.0010011109766845953,0.0008640182463951227,11283.483147873727,7259.990405267269,3624.1296178140374,753.8340933857016,29425.850189971552,363.4312470005724,1450.7047837335867,0,0,2025-04-21T13:00:00.000Z
25691.56631026812,0.0011301629345911567,0.0009022437006216021,11721.321676615786,6893.623207276858,4729.248605853959,940.7676720770874,28840.260873427753,256.0654852071318,1599.144136866673,0,0,2025-04-21T14:00:00.000Z
25873.280652213358,0.0010572586504819159,0.0010535836034583008,12008.129547249995,6715.403573485749,5539.21066691513,893.691792231254,28415.377486280755,200.23713567024282,1587.6670351112655,0,0,2025-04-21T15:00:00.000Z
25705.09184691577,0.0006687687590013232,0.001080827445620244,12019.594880461913,6726.101118318516,7086.9471509301775,730.4431478477629,28552.104342599447,198.36987172200529,1619.3458916082066,0,0,2025-04-21T16:00:00.000Z
25107.45798671122,0.0009488034296676274,0.0007044638065117011,11985.379786512156,8662.06329026721,7626.936580958376,669.6036955811528,27868.43599938055,193.24864051346705,1558.872366808634,0,0,2025-04-21T17:00:00.000Z
25118.099785125454,0.0011220000326982319,0.0009870399505649827,12203.960660092544,7911.598470319575,8330.577819432247,783.5908539171519,28115.52900446873,192.42265670171923,1559.218640902591,0,0,2025-04-21T18:00:00.000Z
25270.680497206195,0.0008355226827459417,0.0010351337146225113,11947.336399839198,7636.409946970665,7761.9003993640345,1209.8130128241069,28329.804856637566,189.45033516687096,1515.6026813349677,0,0,2025-04-21T19:00:00.000Z
25763.76941694167,0.0008853830036802672,0.0009150800712558726,11883.096511295429,8180.211661742187,4956.704181398264,1996.0480533902914,29985.94255690387,192.5619050870901,1778.6639127781218,0,0,2025-04-21T20:00:00.000Z
25259.937821932177,0.0011576266782837683,0.0007853111907113909,11915.719658554404,6863.617741455854,5794.613338207581,3169.865956906174,30235.39514025868,188.35164185734916,1771.4967578899102,0,11,2025-04-21T21:00:00.000Z
25919.659240638048,0.001002720458632807,0.0011902347927858618,12435.37335732132,5970.307719821069,2783.525041911629,3855.837843836687,32425.342133083574,315.28006561711777,1698.6724048153044,0,13,2025-04-21T22:00:00.000Z
25658.15689920038,0.0010808899671079283,0.0009040055611976688,12910.127237914008,6017.41584425869,1755.2361872166534,3475.547238864333,33720.27379318966,414.6913463418689,1697.5494681188734,0,7,2025-04-21T23:00:00.000Z
26122.36889165591,0.0008046254172990046,0.0007848350038509231,13772.48176298688,3800.888231193855,51.58841155371511,4217.0890589301325,35994.252672817835,524.6946359296429,1744.6347454716042,0,1,2025-04-22T00:00:00.000Z
26438.95247583701,0.0010036331469718315,0.0009961372562107007,14159.11455583306,2864.798013331276,10.923360675705727,2808.8509684452565,36006.08658782155,465.49956690629114,1661.7724713794455,0,0,2025-04-22T01:00:00.000Z
25941.363831896655,0.0007684259992123719,0.0011307024157723355,13355.752152800816,3023.5974921075704,13.660124553548226,2963.0695376457493,33060.17525723178,207.4989877339834,1291.8807169014833,0,0,2025-04-22T02:00:00.000Z
25848.458897933677,0.0009338294176101205,0.0010456187371132451,12757.917659158427,2487.9064075589845,14.96225250904115,1926.423691944801,29912.077087469297,196.36813736414732,1004.8838866134681,0,0,2025-04-22T03:00:00.000Z
26011.479396539205,0.000874069955213722,0.001145010411404812,12194.256785875647,2223.8308389351646,11.382092352390352,963.0725018020538,27333.265989970052,200.11909060270202,993.5912848424155,0,0,2025-04-22T04:00:00.000Z
27294.679638189697,0.0010865016840499728,0.0009158198225453851,12039.647907385966,2118.11138236987,11.898381809431285,889.418032698075,27584.344826770663,211.48565671482177,1050.4121717399678,0,0,2025-04-22T05:00:00.000Z
26930.593473656438,0.001015723882343195,0.0008743307027536727,11134.840860187824,2668.727113693442,15.537881595165985,971.4323227020838,27021.789535183838,208.164923051673,1030.911999874952,0,0,2025-04-22T06:00:00.000Z
27139.31961347753,0.00102868354466481,0.001133644766325189,10765.049456380872,1908.6335615405892,13.989246955757787,971.4774813641105,26943.719106210083,212.6528591830735,1028.1565125596715,0,0,2025-04-22T07:00:00.000Z
27045.34468081191,0.0010388630802172373,0.0011013930188369736,10493.693259042531,2531.2237384578816,12.84722364443676,975.3335877095263,27209.557445203227,213.974208146258,1038.0237167281261,0,0,2025-04-22T08:00:00.000Z
27039.866532914024,0.0010373704453639234,0.0007823888971087694,10490.855288428253,2156.7799767210768,0.0008251756516900648,912.4887493537337,27203.11325482465,214.32391710965595,1038.5696357136133,0,0,2025-04-22T09:00:00.000Z
26743.8448510708,0.0010744143687178586,0.00101995329508645,10761.147707745997,2565.2633336964504,14.988842719587081,2544.990548807732,29380.38053381752,380.4696362926492,1194.9124514816015,0,5,2025-04-22T10:00:00.000Z
