platform,VM_instance,CPU_freq,n_vCPU,mem_size_GB,datasize,input_size_bytes,algorithm,arrival_time,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,743932981,aggregation,2025-04-22T01:00:00.000Z,91.646,24935967.8,39.654,56.9455
AWS,r3.large,2.5,2,16.106099999999998,large,395478955,pagerank,2025-04-22T01:00:00.000Z,536.187,9549620.560747664,60.95728971962617,76.80327102803737
AWS,m4.large,2.4,2,8.58992,medium,6569832127,wordcount,2025-04-22T01:00:00.000Z,162.245,7917386.352941177,96.8414705882353,84.63617647058824
AWS,c3.2xlarge,2.8,8,16.106099999999998,large,9600000000,terasort,2025-04-22T01:00:00.000Z,349.476,13519743.04225352,87.78535211267604,38.39014084507043
AWS,c4.2xlarge,2.9,8,16.106099999999998,large,200168800,als,2025-04-22T01:00:00.000Z,281.014,10504715.310344828,68.20793103448275,21.37396551724138
AWS,c3.xlarge,2.8,4,7.516179999999999,large,395478955,pagerank,2025-04-22T01:00:00.000Z,376.54,6814313.35064935,88.96597402597402,87.86818181818182
AWS,c3.xlarge,2.8,4,7.516179999999999,medium,1209030600,lr,2025-04-22T01:00:00.000Z,300.731,5879656.533333333,76.76283333333335,25.747666666666664
AWS,r4.xlarge,2.3,4,32.749069999999996,large,743933067,aggregation,2025-04-22T02:00:00.000Z,125.253,15799768.461538462,50.31846153846155,78.92923076923077
AWS,r3.large,2.5,2,16.106099999999998,medium,128134600,als,2025-04-22T02:00:00.000Z,219.22,11106543.466666669,70.89577777777777,71.45200000000001
AWS,m3.2xlarge,2.6,8,32.212199999999996,medium,128134600,als,2025-04-22T02:00:00.000Z,153.36,13015291.612903226,42.14290322580646,28.115483870967747
AWS,c3.xlarge,2.8,4,7.516179999999999,large,13139624201,sort,2025-04-22T02:00:00.000Z,471.81,7476834.694736842,97.61515789473684,32.053999999999995
AWS,m3.2xlarge,2.6,8,32.212199999999996,large,13139662750,wordcount,2025-04-22T02:00:00.000Z,121.827,22867952.64,74.046,53.5792
AWS,m3.xlarge,2.6,4,16.106099999999998,medium,259947887,pagerank,2025-04-22T02:00:00.000Z,167.553,9575923.411764706,62.1779411764706,85.52823529411766
AWS,m3.large,2.6,2,7.516179999999999,small,72101800,als,2025-04-22T02:00:00.000Z,260.007,5884968.62745098,76.83235294117647,43.33450980392158
AWS,r4.xlarge,2.3,4,32.749069999999996,medium,743933057,aggregation,2025-04-22T02:00:00.000Z,127.076,15492391.25925926,49.33814814814815,76.04851851851852
AWS,c4.large,2.9,2,4.0265249999999995,small,3284918336,sort,2025-04-22T02:00:00.000Z,157.272,3721863.5,96.5515625,48.5578125
AWS,c4.xlarge,2.9,4,8.053049999999999,large,9600000000,terasort,2025-04-22T02:00:00.000Z,401.727,7094726.320987654,92.62617283950615,47.93024691358025
AWS,r4.xlarge,2.3,4,32.749069999999996,large,395478955,pagerank,2025-04-22T02:00:00.000Z,220.871,15046684.355555557,47.91955555555555,88.19466666666668
AWS,r4.large,2.3,2,16.374534999999998,small,0,scan,2025-04-22T02:00:00.000Z,68.016,3935349.3333333335,25.132666666666665,34.43533333333333
AWS,m3.large,2.6,2,7.516179999999999,large,395478955,pagerank,2025-04-22T02:00:00.000Z,712.167,6512215.305555556,85.02118055555555,77.075625
AWS,c4.2xlarge,2.9,8,16.106099999999998,small,375779530,bayes,2025-04-22T02:00:00.000Z,136.293,6821527.68,44.2936,18.972800000000003
