nuclear,geothermal,biomass,coal,wind,solar,hydro,gas,oil,unknown,hydro discharge,battery discharge,datetime
24970.02500211516,0.0011870964493382453,0.0009892730940171972,10799.498882792146,8844.268030942192,396.44509973698194,926.4103046641,27982.578994679556,197.94813746500284,1243.8233712353165,0,0,2025-04-21T11:00:00.000Z
25575.987083843993,0.0009301884229760295,0.0006916838604629705,11435.514351221485,7007.749164345428,1767.2766370009485,897.658165149227,29604.154583907977,206.90912992060058,1381.7492627380593,0,0,2025-04-21T12:00:00.000Z
25231.929525989126,0.0010909765856598607,0.0010976455338833665,11100.622787222725,9521.827416364755,2275.5561474953256,945.3515747138423,28948.974254794164,357.5414727147933,1427.19463208315,0,0,2025-04-21T13:00:00.000Z
25446.498183501248,0.000889080574400052,0.0009918637178273496,11609.51368827324,7231.052044854365,5119.119279230955,863.1440711148317,28565.157805659786,253.6229136631664,1583.8901327581143,0,0,2025-04-21T14:00:00.000Z
24937.61551309837,0.0011444366071101388,0.001056593363775791,11573.875060763863,7899.017248456228,6901.320054365972,810.1408524872011,27387.78154720794,192.99588513378035,1530.2516374566746,0,0,2025-04-21T15:00:00.000Z
25423.523163296137,0.0011910703086492282,0.0013070203614650214,11887.93452584081,7340.855214791614,7227.182662032145,721.3470591462323,28239.350025976346,196.1969659030649,1601.6078849229789,0,0,2025-04-21T16:00:00.000Z
25588.81136206376,0.0009017220534049702,0.000743776914135577,12215.160237331718,7142.483177523811,7719.670140077821,817.4391449946024,28402.72209641188,196.9535510401592,1588.7586450572842,0,0,2025-04-21T17:00:00.000Z
26267.48226599883,0.0012452670543351247,0.001071800546831906,12762.403324942727,6207.471742621366,7230.895605012732,512.878609711471,29402.071249091885,201.22775073463012,1630.5671348187554,0,0,2025-04-21T18:00:00.000Z
25077.447173250184,0.0009320866081147865,0.0011184160417673924,11855.980588300336,8824.494301737865,7129.339206071731,1168.541614139675,28113.17980927968,188.00169519087498,1504.0135615269999,0,0,2025-04-21T19:00:00.000Z
25367.909286748072,0.0008464558763629709,0.0008616259214374882,11700.512819602736,8138.727439837038,6380.955340520344,1682.7466906928714,29525.208767043594,189.60319281232577,1751.3347546612197,0,0,2025-04-21T20:00:00.000Z
25751.90202492266,0.0009770902804964818,0.0009603736052540622,12147.790994842053,6745.939552093537,5118.731456849852,2612.35382255635,30824.261675763948,192.01999076705408,1805.9985447406614,0,11,2025-04-21T21:00:00.000Z
25825.23962769214,0.0010017893563431034,0.0008789179747018033,12390.074029566451,5731.718801400284,3253.650809624865,3889.4750166473027,32307.22374944972,314.1315697403488,1692.4845151715588,0,13,2025-04-21T22:00:00.000Z
25247.507563671068,0.0010746996303946084,0.0009351958146416983,12703.505414192388,6079.546264927447,1803.9432254147146,4555.46709144291,33180.59325099642,408.05436432893435,1670.380815130674,0,7,2025-04-21T23:00:00.000Z
26106.337013829656,0.0008007920854334271,0.0009132724334531258,13764.02928511612,4206.953555747334,70.21644934163885,3840.3631376168782,35972.16220071359,524.3726191809244,1743.5640243893451,0,1,2025-04-22T00:00:00.000Z
25498.7505558727,0.0009367352243714763,0.001166638633584282,13655.598892625325,4538.206395234785,16.324510612446787,3929.828413545718,34725.66552079139,448.9458253407795,1602.677782603001,0,0,2025-04-22T01:00:00.000Z
25911.628947524227,0.0012329769053865938,0.0010079264801123502,13340.443329851343,3199.946897556599,12.576942560063383,2872.460031502795,33022.28054610648,207.26114525015532,1290.3999187449574,0,0,2025-04-22T02:00:00.000Z
25897.945932480245,0.0011445003763521147,0.0012764232169497512,12782.342771480753,2327.780560133416,14.605544973599308,1953.426997404753,29969.343944191092,196.74408537853208,1006.8077430340188,0,0,2025-04-22T03:00:00.000Z
25973.989381270298,0.0008118684168581086,0.0011214911532431602,12176.681358268237,2366.226593782825,13.955345729138413,914.2845913129603,27293.870900452403,199.83066149615553,992.1592343284123,0,0,2025-04-22T04:00:00.000Z
27100.380617734263,0.0007576719276285194,0.0008513411158778084,11953.942860613395,2574.349353009639,9.782131522717137,920.6446994644585,27387.983805106665,209.98018178400153,1042.934741751818,0,0,2025-04-22T05:00:00.000Z
26921.969483615452,0.0009158821932028832,0.0008764891011178872,11131.275147579961,2718.329677086886,12.055075477839704,946.5523494178689,27013.136341407437,208.09826235126786,1030.5818706919931,0,0,2025-04-22T06:00:00.000Z
27070.886961016713,0.000741005227561633,0.0012914579371868273,10737.905043821384,2198.578121185544,14.963662462283068,847.2038807567195,26875.77966661258,212.11664827526403,1025.5639834063472,0,0,2025-04-22T07:00:00.000Z
26965.460358059256,0.001117445586707804,0.0008804542064521665,10462.69784785195,2781.5103232815977,12.20448767126024,920.6370249867032,27129.188084244342,213.3421886654182,1034.95768733968,0,0,2025-04-22T08:00:00.000Z
27246.111868592332,0.001264613486130844,0.0010807153468810839,10570.87380360401,1855.5252933128706,0.000947593235189383,710.4320535686477,27410.603747350084,215.95866290895066,1046.4912777410366,0,0,2025-04-22T09:00:00.000Z
26944.152536891637,0.00099449340012343,0.0008279395433441314,10841.747210402345,2699.301477219371,21.15280240916369,1892.0271637556277,29600.43550594427,383.319301058328,1203.8621798863114,0,5,2025-04-22T10:00:00.000Z
