nuclear,geothermal,biomass,coal,wind,solar,hydro,gas,oil,unknown,hydro discharge,battery discharge,datetime
5527.182642721334,0.001050178522120899,0.0008931713927107518,5633.285297845809,10873.136430993798,20621.918881801157,24.65233812923167,9054.822465158757,0.0,0.0,0,0,2025-04-15T16:00:00.000Z
4385.410907757016,0.0010540087920705805,0.000778777934564629,5144.340552234735,10953.331520817283,24020.192326124597,32.740311141332036,7841.982549138314,0.0,0.0,0,0,2025-04-15T17:00:00.000Z
6039.174476492011,0.000997208119591616,0.0008920105869549929,7718.189796963459,8847.344997115397,19439.11701553195,18.17308812056557,10906.99873655791,0.0,0.0,0,0,2025-04-15T18:00:00.000Z
4909.974518062446,0.0011083197940812144,0.0011024452346139705,6369.406641849734,8166.202377255167,24581.26666415841,18.356186731434942,10025.79140117778,0.0,0.0,0,0,2025-04-15T19:00:00.000Z
4644.597069673736,0.0010271229003720702,0.0009348590624000673,6042.225424171819,9284.931889536643,23533.473163690724,18.77639032272565,11241.994100622387,0.0,0.0,0,0,2025-04-15T20:00:00.000Z
5022.056282458562,0.000943016616900206,0.0005981934434801462,6643.137695829733,7633.018276934397,22914.245211695015,19.455922114948358,13447.085069757284,0.0,0.0,0,0,2025-04-15T21:00:00.000Z
5658.829632915078,0.0010226839326320603,0.001152985809683389,7412.222217681004,6895.579566352101,18632.218127834152,61.99436903561066,17884.15391051231,0.0,0.0,0,0,2025-04-15T22:00:00.000Z
5663.0963990934915,0.0010624293037462711,0.001022337697718032,7259.111054567904,7125.173652347834,12731.018052006115,276.37123362856164,22245.227523589092,0.0,0.0,0,0,2025-04-15T23:00:00.000Z
5340.032900581417,0.0010879268041928407,0.0011253268350693143,7042.452741484032,9373.235143765556,2709.1834856218193,261.04673235122874,25313.046782942307,0.0,0.0,0,0,2025-04-16T00:00:00.000Z
4838.3852598385,0.0010139407967397767,0.0010235069379664766,6470.357458063852,13342.218780651414,35.216720740405236,262.6089757442807,24255.210767513814,0.0,0.0,0,0,2025-04-16T01:00:00.000Z
5154.900464519466,0.0008717877090470363,0.000947791154891363,6940.625001178211,14264.631803391563,0.0011086125641930772,156.22099886772716,24596.6188038516,0.0,0.0,0,0,2025-04-16T02:00:00.000Z
4860.037188309557,0.0010724598542320427,0.0011195015246157852,6683.634888501824,18946.04824682297,0.001151195489865659,54.918934521014975,19119.357398687764,0.0,0.0,0,0,2025-04-16T03:00:00.000Z
4667.364740495494,0.0011495375715229713,0.0011874224447812488,6304.825706307205,21507.92520281948,0.0009950230355251094,43.154092371420084,14901.726926023352,0.0,0.0,0,0,2025-04-16T04:00:00.000Z
5157.8213447872295,0.0010988583260340022,0.0009016737605205752,5815.831833306043,19702.493332966067,0.0008918920042311539,53.078211218529496,14360.77238529804,0.0,0.0,0,0,2025-04-16T05:00:00.000Z
5295.849718677672,0.0010293007241546591,0.0009933703254588456,5568.453347039619,19544.38507688396,0.0012072411194059462,45.51740686914582,13210.791220617435,0.0,0.0,0,0,2025-04-16T06:00:00.000Z
4416.044017306719,0.0011393251751692574,0.0013074205317042172,4221.154285294172,22904.888552382658,0.0012268018495201563,47.535325205823085,10355.374146263073,0.0,0.0,0,0,2025-04-16T07:00:00.000Z
4571.939671465907,0.0009218918852232056,0.00088848941173945,4173.907725394479,21755.229909512585,0.0008729555401197175,47.338439929806235,10417.581570360384,0.0,0.0,0,0,2025-04-16T08:00:00.000Z
5528.709034999395,0.0012558726262073586,0.0010308207918296249,5020.33456371707,17589.650514691504,0.0008791767628434416,50.79141717271151,12652.51130354914,0.0,0.0,0,0,2025-04-16T09:00:00.000Z
6312.985366838552,0.0010301536765006253,0.0010680480295703124,6208.143379726169,14685.770009254422,0.0008516033598550974,51.28837966718042,15220.80991470861,0.0,0.0,0,0,2025-04-16T10:00:00.000Z
4661.453968018671,0.0009085291382761298,0.0008694415756990129,5154.412630380795,22792.300446247347,2.973757249354478,50.40727593370677,11884.45014419941,0.0,0.0,0,0,2025-04-16T11:00:00.000Z
5383.469372031463,0.0009119648101372907,0.0008414546947531631,5869.780007140847,18937.375467659298,1729.4047720936928,55.94010913048033,13141.028518524716,0.0,0.0,0,0,2025-04-16T12:00:00.000Z
5872.209769065088,0.0009215531515319152,0.0011250463277022544,5967.503891579107,17590.13798936516,7700.165012092104,50.358086522888044,10498.623204776173,0.0,0.0,0,0,2025-04-16T13:00:00.000Z
5007.239654254438,0.0011823576630927315,0.0009461708807998464,5088.529230902402,18231.971012591737,10323.45949388516,47.023021856459756,8950.775457981255,0.0,0.0,0,0,2025-04-16T14:00:00.000Z
4796.889657050421,0.0010726540194892704,0.0010382523196468913,4811.126567389906,18190.032352711238,12644.983927918953,41.65318841790577,8035.312195605236,0.0,0.0,0,0,2025-04-16T15:00:00.000Z
