nuclear,geothermal,biomass,coal,wind,solar,hydro,gas,oil,unknown,hydro discharge,battery discharge,datetime
6197.795954551731,0.0010466041509187636,0.0010478006074557038,4724.737015618607,0.0009566797533513216,1308.087770965526,753.9840049367665,9032.439101904121,0.0,9.953100938737323,0,50,2025-04-15T16:00:00.000Z
6265.5007644981715,0.0009986861653878563,0.0009797378386227824,4622.432508240134,0.001041184368880638,1431.0942901384217,725.606101988384,9579.435410654865,0.0,9.927904871649773,74,0,2025-04-15T17:00:00.000Z
6360.928209019519,0.0010004125780200476,0.0012534026253226012,4573.018854940398,0.001115996332701642,1269.3349135734352,467.3859462071698,9730.255977692566,0.0,10.072728755375326,21,0,2025-04-15T18:00:00.000Z
6389.559014025888,0.0009114812235356105,0.0010267699710064027,4354.2767143290885,0.0009702343527738926,1498.9655686200751,680.2206685855027,9598.92655531743,0.0,8.048570636467817,0,0,2025-04-15T19:00:00.000Z
6338.4743814742305,0.0009573858700692988,0.001235426829139059,4149.505792196699,1.0069527596303502,1452.8248506014693,1314.878364065043,9268.355206505408,0.0,6.952259584819745,0,0,2025-04-15T20:00:00.000Z
6454.161660998611,0.0009521711083140563,0.001077983932647704,4004.259809968703,1.1576484967816132,1319.94220337048,1568.5129173396824,9295.926924878288,0.0,5.036804792413463,261,0,2025-04-15T21:00:00.000Z
6425.925739480231,0.0009260100441396249,0.001177893452856176,3954.2633714568356,1.1426356686806594,1366.4177509641713,1582.837176060038,9467.438092112068,0.0,2.973130354478824,569,0,2025-04-15T22:00:00.000Z
6518.731195853894,0.0008613837852392648,0.0010416443180732622,4256.27778630387,1.212341054578407,275.622987216467,1926.0274217038627,10357.141597808155,0.0,2.9847670310686327,1125,57,2025-04-15T23:00:00.000Z
6645.472611234542,0.0011742934470305067,0.0012068892566912154,4345.704823085266,1.1679440250937432,239.3051765849129,1455.6970683096595,10592.591793731879,0.0,3.0582018459431852,1120,57,2025-04-16T00:00:00.000Z
6537.394735588528,0.0007854514512213705,0.001074800717265347,4152.590056875525,0.888025941278044,0.000978847094620022,1546.6827553300948,10215.431736918723,0.0,3.00985024658772,961,28,2025-04-16T01:00:00.000Z
6619.678839628804,0.0010924908516372152,0.0008956098515673444,4058.137724278794,0.0010288226243250081,0.000974890867054015,1109.763405095099,9650.36296779806,0.0,4.053071385047485,567,17,2025-04-16T02:00:00.000Z
6503.24906320165,0.0007332641316375834,0.001045632738109408,3849.16886382372,0.0012230724300059041,0.0008708847018767418,1141.6083927220163,8754.952642560469,0.0,5.017164838143535,215,5,2025-04-16T03:00:00.000Z
6394.467914059231,0.0010403401856658495,0.0009331590637394435,3682.452391542019,0.0008265045519912853,0.0012027492058986672,1078.1966846718203,8018.873075626039,0.0,4.005931347883622,5,2,2025-04-16T04:00:00.000Z
6273.137472993262,0.0010259428101834418,0.0009569984144318769,3542.7611661149717,0.0011759809631047711,0.0009697941424515379,983.4619779250667,7586.610150226364,0.0,6.025104024005055,0,0,2025-04-16T05:00:00.000Z
6482.789739126627,0.0010770433709368318,0.0012185773624251725,3682.329149167319,0.0009665910527774898,0.0010416647046363854,1180.2707273518758,7896.594977720087,0.0,2.011102757600939,0,0,2025-04-16T06:00:00.000Z
6824.3915614986545,0.0010860567911635368,0.0011758902185760069,3756.2155194884153,0.0007735360648085991,0.0010416311379595855,1056.9189566243203,8187.469770514286,0.0,2.000114760110977,0,0,2025-04-16T07:00:00.000Z
6928.37440861597,0.0012059765058140815,0.0009642501659683675,3800.9271711993897,0.0009440280924029533,0.001223816143007315,888.8429858298723,8336.834689296487,0.0,2.016406987373682,0,0,2025-04-16T08:00:00.000Z
6972.697822781555,0.0008239659161906332,0.0010960777771441964,3951.0953798485234,0.000884621216648073,0.0010091587588104338,1055.588266265268,8699.6136560605,0.0,2.001061220485451,0,7,2025-04-16T09:00:00.000Z
7037.697829258083,0.0007973173915243614,0.0008831634679873369,4344.517388624764,0.0008831252528420146,0.0010627053286495361,1139.008221210605,9598.771314052086,0.0,2.0016205430199325,234,32,2025-04-16T10:00:00.000Z
7009.3526583656685,0.0011310333748060484,0.0011754740685298599,4651.3263627256765,0.0009427306498482319,424.0773196067327,1284.3657305630354,10190.89573884277,2.987364394814179,1.9915762632094527,440,58,2025-04-16T11:00:00.000Z
7112.510093189837,0.0010148629447030205,0.0007834941736109673,4344.627226949909,0.0010344392642073963,896.6836706782988,1056.943686950732,9855.156974143112,6.056636468796341,2.0188788229321135,384,18,2025-04-16T12:00:00.000Z
6986.8334080120385,0.0011154177486929228,0.000842691805412464,4053.255945854535,0.0009020392396759766,1862.1278564502143,1142.0868827668096,9041.726072511818,1.9834871278955397,1.9834871278955397,161,7,2025-04-16T13:00:00.000Z
6998.009791494343,0.001135655566794588,0.0009530392159447908,4005.2502441450656,0.0008348508812666735,2015.4168512337233,1160.996832005963,8969.336133440214,0.0,1.9872241350260806,32,7,2025-04-16T14:00:00.000Z
6901.902574829251,0.0010027930702241291,0.0009140249305874764,3966.3403780392964,0.0011350021070469969,2752.223508759707,838.1464886544577,8820.404170728692,0.0,0.9798271684879685,0,0,2025-04-16T15:00:00.000Z
