,,,tot_carbon_footprint_actual,tot_carbon_footprint_actual,migration_carbon_footprint_actual,migration_carbon_footprint_actual,tot_water_footprint_actual,tot_water_footprint_actual,migration_water_footprint_actual,migration_water_footprint_actual,tot_land_use_footprint_actual,tot_land_use_footprint_actual,migration_land_use_footprint_actual,migration_land_use_footprint_actual,tot_carbon_footprint_forecast,tot_carbon_footprint_forecast,migration_carbon_footprint_forecast,migration_carbon_footprint_forecast,tot_water_footprint_forecast,tot_water_footprint_forecast,migration_water_footprint_forecast,migration_water_footprint_forecast,tot_land_use_footprint_forecast,tot_land_use_footprint_forecast,migration_land_use_footprint_forecast,migration_land_use_footprint_forecast,centralus,centralus,eastus2,eastus2,southcentralus,southcentralus,swedencentral,swedencentral,migration,migration,tot_carbon_footprint_forecast_improvement,tot_carbon_footprint_forecast_improvement,tot_carbon_footprint_actual_improvement,tot_carbon_footprint_actual_improvement,tot_water_footprint_forecast_improvement,tot_water_footprint_forecast_improvement,tot_water_footprint_actual_improvement,tot_water_footprint_actual_improvement,tot_land_use_footprint_forecast_improvement,tot_land_use_footprint_forecast_improvement,tot_land_use_footprint_actual_improvement,tot_land_use_footprint_actual_improvement,centralus_perc,centralus_perc,eastus2_perc,eastus2_perc,southcentralus_perc,southcentralus_perc,swedencentral_perc,swedencentral_perc
,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
algorithm,mae,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R_[0.0, 0.0, 1.0]",0.2,autumn,518495.4710014392,3942.371829206822,0.0,0.0,3202.476523775386,23.545335202629865,0.0,0.0,16.615303567089878,0.12239785607138924,0.0,0.0,505996.3808222448,3819.5812788585577,0.0,0.0,3478.604926593716,25.239160628791105,0.0,0.0,21.016309005942073,0.1524004217936501,0.0,0.0,50138.666666666664,202.0442195824136,859732.3333333334,1725.8359906626943,,,17535.833333333332,108.6230485056767,517256.0,512.0421857620772,-15.51177246609393,0.37373023736689015,-25.719659960526787,0.49275935544839206,41.35711250519931,0.26760601701443465,40.830193663221515,0.2941193026474424,51.48309272720585,0.1700556423732053,56.08693211556917,0.17427520094366478,5.406346241518278,0.024215745585625354,92.70281522197968,0.02110748621057146,,,1.890838536502039,0.009526677650638079
"R_[0.0, 0.0, 1.0]",0.2,spring,505202.36363747326,3930.67453612183,0.0,0.0,4581.56533417114,36.00614370058731,0.0,0.0,19.58111957212351,0.14473451077739244,0.0,0.0,518304.1194386715,3948.100717922772,0.0,0.0,4819.146575247366,38.24383862560857,0.0,0.0,22.95880133688402,0.18052746061368144,0.0,0.0,3706.1666666666665,39.977076764899536,751597.1666666666,1727.8094127150434,4113.0,46.88709843869634,167990.5,309.755225944616,517252.0,309.4795631378612,-7.011528554768069,0.252390758557316,-13.421648749018978,0.3446174249184993,31.639348150454325,0.3269064263468672,30.36776853607923,0.36820657519669503,40.00523050116964,0.20428958451934667,41.37857731482291,0.21475813250260856,0.3996267067919101,0.004227480186554315,81.04283398055144,0.04607258898276862,0.44349650197344026,0.005175051170499097,18.114042810683216,0.04041667058612183
"R_[0.0, 0.0, 1.0]",0.2,summer,613676.0682396687,4977.483923186363,0.0,0.0,4273.838770166178,26.310636305258146,0.0,0.0,16.010288236787122,0.1126293130230561,0.0,0.0,614637.8516760598,4714.263353795239,0.0,0.0,4481.817501603661,28.131073587856836,0.0,0.0,19.477100943111278,0.15379831271921873,0.0,0.0,139716.66666666666,631.4765764988135,682702.3333333334,1970.2517267259736,12971.333333333334,99.46590705697454,92016.5,330.5956745028587,517344.1666666667,221.88232617012287,-7.977976263736328,0.3358731921718415,-11.491919725658564,0.4515268939647002,34.12548505677591,0.48458891053770303,32.635779036664395,0.5290363528825504,36.74854198285496,0.09680954350288089,35.966547039165995,0.13074824414674888,15.065345095737484,0.07240092416391888,73.61401186281195,0.08163914440713525,1.3986792530818237,0.012210836883405548,9.92196378836874,0.04594233348222471
"R_[0.0, 0.0, 1.0]",0.2,winter,684569.1223589502,5202.734810167632,0.0,0.0,3623.9932660993513,27.563771317177313,0.0,0.0,17.496643627531004,0.12468396736910614,0.0,0.0,680023.624613808,5108.221449925716,0.0,0.0,3869.100169273465,29.740746490001957,0.0,0.0,21.40577184986957,0.16115010736679594,0.0,0.0,55945.5,252.42246334270652,811987.1666666666,1850.792632000327,21351.666666666668,182.31255213689067,38122.5,107.3848220187565,517112.1666666667,444.7873274573645,-17.981234408989543,0.3465860744253527,-22.027810730188463,0.41611604541908676,43.433361283301906,0.2688560132552128,42.835905622741116,0.2968198476969506,42.82352720490089,0.17389632557442528,44.149041131435844,0.18980617460881696,6.032519635206015,0.03722045854235397,87.55453655978154,0.043993979012141284,2.302290477226764,0.018073442491115057,4.110653327785684,0.007045973020806152
"R_[0.0, 1.0, 0.0]",0.05,autumn,616248.4119426344,4533.847518618057,0.0,0.0,2407.476420118647,17.74021405094914,0.0,0.0,35.70654559739397,0.2881395931399391,0.0,0.0,628211.394726247,4696.139656195884,0.0,0.0,2523.4928293019407,18.563104730416054,0.0,0.0,36.748108684592026,0.2919419399286805,0.0,0.0,927406.8333333334,1790.0245156607998,,,,,,,517005.5,430.33138393567503,-48.635388265836355,0.5389969532404468,-49.4219348498786,0.5477653792238287,54.39108246865107,0.21513300054438003,55.51886034423874,0.21394668131549993,5.842599575545006,0.3468345086835677,5.6306242227629975,0.35401301004330316,100.0,0.0,,,,,,
"R_[0.0, 1.0, 0.0]",0.05,spring,579894.6474568266,4592.514891530445,0.0,0.0,2663.1950790948563,20.888436152149165,0.0,0.0,37.53676043560754,0.27625851755657443,0.0,0.0,585495.096317841,4577.060688220662,0.0,0.0,2765.466133732123,21.715883313382356,0.0,0.0,38.9044099571134,0.28927437913084775,0.0,0.0,918168.0,1773.1010123509604,9238.833333333334,51.70847770594941,,,,,516966.1666666667,421.1571757273704,-28.54828586343105,0.351102091682566,-30.190484430139794,0.391667754182356,58.70517898723255,0.1853046120680176,59.523941904942866,0.1849634267071874,-12.332296967986222,0.4067191100517874,-12.376576607736043,0.4187618793802137,99.00379927384607,0.005238850037063969,0.9962007261539311,0.0052388500370636375,,,,
"R_[0.0, 1.0, 0.0]",0.05,summer,698004.3181883547,4801.013335147814,0.0,0.0,3107.0143285426457,24.16175118287417,0.0,0.0,17.50328698382219,0.11277338685690916,0.0,0.0,699573.4793442426,4732.710080065422,0.0,0.0,3163.444858064891,24.539502653271267,0.0,0.0,18.449972769426697,0.12254221674984249,0.0,0.0,367133.1666666667,1001.6257617826496,560273.6666666666,2126.351585854671,,,,,517147.8333333333,235.37070052719503,-25.164934034326063,0.34336339188900095,-26.813142737440327,0.3757863677181087,50.94224581549144,0.2058804068451389,51.02860744015917,0.2063875443506345,29.324631554587864,0.18827294584854498,29.994929978938668,0.19700621873375487,39.58720515763789,0.13757961482828363,60.41279484236211,0.13757961482828363,,,,
"R_[0.0, 1.0, 0.0]",0.05,winter,805803.0106851821,6272.3506223998675,0.0,0.0,2751.6782802196235,20.939353013653758,0.0,0.0,29.77746419707871,0.22176597758681518,0.0,0.0,816219.078476774,6355.627110902231,0.0,0.0,2843.7066337911037,21.659882042514674,0.0,0.0,30.751568499371817,0.22954421249815732,0.0,0.0,919713.0,1841.3625389911704,7693.833333333333,91.43394701458904,,,,,516969.5,423.3748929731259,-42.314492735966915,0.4977097062262292,-43.63825491558762,0.5157066100227885,55.938230338680455,0.2269532057527499,56.59560866795372,0.22696038695954027,4.816618022551112,0.32138758310377763,4.947671421560224,0.3238901652316028,99.17038167691823,0.010807549677277626,0.8296183230817812,0.010807549677276183,,,,
"R_[0.0, 1.0, 0.0]",0.1,autumn,613439.6288100076,4543.4326480424015,0.0,0.0,2417.9298722203935,17.676678073959817,0.0,0.0,35.350751582852375,0.2907282634482817,0.0,0.0,623037.7260320442,4652.9347498089055,0.0,0.0,2670.5138594231926,19.98421918165724,0.0,0.0,38.11149019443437,0.31371975474303476,0.0,0.0,878995.8333333334,1883.4352037345705,48411.0,206.06503827675405,,,,,516978.3333333333,366.0397064071945,-44.25049040394702,0.4781930922052206,-48.74084479791693,0.5457110587817571,52.900096987086165,0.21042565328986843,55.3257008525672,0.21563877187049466,5.521711442509017,0.33633970315519907,6.571055829259858,0.3502025058963095,94.77993008675621,0.02787233310773358,5.2200699132438055,0.027872333107730254,,,,
"R_[0.0, 1.0, 0.0]",0.1,spring,578912.0704073617,4592.460055227153,0.0,0.0,2671.179299431147,20.837830042666603,0.0,0.0,37.285756079132355,0.27812555819113477,0.0,0.0,593106.5989407105,4685.8565281192095,0.0,0.0,2876.8732783745163,22.19556900596261,0.0,0.0,39.85393003478955,0.2961339677798334,0.0,0.0,886372.0,1780.199764071439,41034.833333333336,166.68343249005449,,,,,517083.6666666667,419.3188126791716,-27.463275033444802,0.3608358584470357,-29.96987806854632,0.39127671301816785,57.85600124495497,0.193029287813785,59.40257962386337,0.18667287843656213,-10.814487332951197,0.3761382208769957,-11.625054389894586,0.41489163566974785,95.57530403914957,0.019081654612317984,4.424695960850433,0.019081654612318928,,,,
"R_[0.0, 1.0, 0.0]",0.1,summer,686171.4307983993,4840.911107129297,0.0,0.0,3120.529628782953,24.05977633758097,0.0,0.0,16.8863582304495,0.1120043978814268,0.0,0.0,689816.0073396193,4714.411209663618,0.0,0.0,3228.1886399647397,24.93597882766805,0.0,0.0,18.627284172338452,0.1313203422664399,0.0,0.0,318483.1666666667,918.6697810784178,608923.6666666666,2197.4519486593226,,,,,517099.5,249.5650215875616,-21.991822446464145,0.341348908863656,-24.66327478250635,0.39076490282726545,50.818072195892434,0.20249805865007572,50.81555372130268,0.21025848849836948,32.47143263079469,0.10537363686360349,32.46255124920189,0.12830549316944811,34.34140149024503,0.13142653199311455,65.65859850975497,0.13142653199311377,,,,
"R_[0.0, 1.0, 0.0]",0.1,winter,800802.5199148356,6270.959717138334,0.0,0.0,2763.058646845797,20.92856050069744,0.0,0.0,29.45241295104646,0.22247715032081938,0.0,0.0,804756.0093580056,6280.8553904970395,0.0,0.0,2981.158454891575,22.59819569149996,0.0,0.0,32.344040247110826,0.24607507151454275,0.0,0.0,849077.0,1801.0852284109146,78329.83333333333,158.11061528773558,,,,,516842.5,399.4970588127033,-40.811609589122085,0.4616684931719683,-42.746863303010365,0.5169489578528434,54.7052936602765,0.22629874570174208,56.41608301413311,0.22893158569928168,5.416734754773171,0.302963985197657,5.985330594558609,0.31880998350411954,91.55385965135214,0.02386344862665328,8.44614034864785,0.023863448626647174,,,,
"R_[0.0, 1.0, 0.0]",0.15,autumn,608881.1121038288,4529.141990423378,0.0,0.0,2435.2869398440494,17.719917329407927,0.0,0.0,34.911823664183146,0.2889667457617326,0.0,0.0,641902.5566942146,4811.8782963822105,0.0,0.0,2856.630244618107,22.04735398737226,0.0,0.0,38.257094435542406,0.3253646245302631,0.0,0.0,811691.6666666666,1801.211777295122,115715.16666666667,132.42872296698576,,,,,517176.3333333333,318.1915565609293,-45.67870795724283,0.5205672931406855,-47.63553704216098,0.5499295952760778,50.845497710416595,0.20727207279582155,55.00498979372054,0.2191807938696905,8.05857854189068,0.32065499990538915,7.731144460621167,0.34353854376567433,87.52267809471914,0.028592686450066556,12.477321905280862,0.028592686450065647,,,,
"R_[0.0, 1.0, 0.0]",0.15,spring,579192.1126989169,4577.748451539862,0.0,0.0,2679.3950246403274,20.953599317171477,0.0,0.0,36.97291399688289,0.2731160049314094,0.0,0.0,620177.919732497,5010.08151803184,0.0,0.0,2985.306763687496,23.39139399356187,0.0,0.0,39.765907807848976,0.2924579803159212,0.0,0.0,861608.8333333334,1646.7479973167387,65798.0,218.7061956141151,,,,,517039.5,368.53154546116656,-28.024237388104172,0.329501258604682,-30.032770919215476,0.3900372781507821,56.92226390539388,0.1842507555153643,59.27771794311571,0.1876988449625511,-8.812976365612883,0.4075078496776351,-10.68856245429157,0.42287159279308106,92.90516751250202,0.017276705049168874,7.094832487497989,0.017276705049169293,,,,
"R_[0.0, 1.0, 0.0]",0.15,summer,688347.2350595806,4865.400858358734,0.0,0.0,3130.7777191395176,24.098090809457467,0.0,0.0,16.90293102056735,0.11485822013017268,0.0,0.0,683375.9988694739,4711.529463549618,0.0,0.0,3294.283614089538,25.494840244978917,0.0,0.0,19.808312715724036,0.14486838123611404,0.0,0.0,344954.8333333333,660.7058094694428,582452.0,2099.6811186463515,,,,,517132.8333333333,322.14867168229847,-21.468519801540754,0.32340456424651093,-25.05852146528622,0.37414913852467085,50.81108722646929,0.19943583119349453,50.65403811893106,0.20690219965708725,32.91875265515536,0.1541351346490819,32.39622660276003,0.18106237517465495,37.19578476539402,0.11653088801181569,62.80421523460598,0.11653088801181569,,,,
"R_[0.0, 1.0, 0.0]",0.15,winter,801139.4949562236,6251.882649843683,0.0,0.0,2773.606947639412,21.00629691891127,0.0,0.0,29.20030421886645,0.21983281681063582,0.0,0.0,819796.5648889728,6410.651160607817,0.0,0.0,3066.476261689924,23.6976017238078,0.0,0.0,32.35392263112557,0.24751644886408902,0.0,0.0,838882.5,1879.5851403966776,88524.33333333333,251.62485303854038,,,,,517001.6666666667,219.81689349698777,-40.75072788106478,0.4336350217383938,-42.80694844166254,0.514676982395061,54.05164721869184,0.22188562484611868,56.24969627071861,0.2297642438225937,7.4272897792572605,0.29104704982752805,6.790053277955057,0.3215580189556377,90.45459622867396,0.036974574320778206,9.545403771326033,0.03697457432077846,,,,
"R_[0.0, 1.0, 0.0]",0.2,autumn,607142.1686932401,4543.865215167656,0.0,0.0,2446.631524535986,17.695340879684135,0.0,0.0,34.48495586246307,0.29016749972821987,0.0,0.0,638053.5955201212,4944.286919329678,0.0,0.0,2936.1768461662396,21.804708620165297,0.0,0.0,38.80075681566255,0.31710284421775914,0.0,0.0,775520.6666666666,2011.7993604399799,151886.16666666666,371.02205684657554,,,,,517029.3333333333,479.6326371992008,-45.65843660954053,0.4956554607596266,-47.213867053779474,0.5528645766053654,50.501538246752936,0.21688875065055527,54.79535739794532,0.2238327784113926,10.427579588705333,0.31421413661640124,8.85935073110896,0.3563051196762634,83.62240288075832,0.06279837192046095,16.377597119241692,0.06279837192045902,,,,
"R_[0.0, 1.0, 0.0]",0.2,spring,577604.8080708458,4593.973513401946,0.0,0.0,2693.5310198601587,20.853146041823624,0.0,0.0,36.57311191500161,0.27718387209019596,0.0,0.0,608160.5815809177,4834.173076793576,0.0,0.0,3127.540258174408,23.992614861387963,0.0,0.0,41.53659861871037,0.3143684629415987,0.0,0.0,813298.6666666666,1988.9641189992922,114108.16666666667,451.06159963653306,,,,,516988.3333333333,468.35271608762986,-25.563492146504785,0.3169554634418773,-29.67638086072846,0.3943081696501297,55.63513555546155,0.19644921775062626,59.06284810321122,0.1902117885210759,-8.54160965226967,0.3973160706238667,-9.491552204196912,0.4297987193527977,87.69593215068893,0.06086567009426256,12.304067849311066,0.06086567009426309,,,,
"R_[0.0, 1.0, 0.0]",0.2,summer,680826.5933498769,4871.629873951895,0.0,0.0,3139.7225134555506,24.191159300454512,0.0,0.0,16.522575561602544,0.1156843521958631,0.0,0.0,672432.9861992379,4675.598187046145,0.0,0.0,3368.946558715686,26.120291366502656,0.0,0.0,20.483343180570333,0.15430304463671096,0.0,0.0,322245.5,592.8175942058455,605161.3333333334,1861.0796508120247,,,,,517114.1666666667,274.5719699216755,-18.131635453814294,0.3032605747615025,-23.692217399799446,0.41120205626360445,50.483861668052064,0.1968419532529416,50.51303146384913,0.21450815472649126,33.48065564352874,0.0872403053268628,33.917679723089115,0.10339587489272012,34.747043613469124,0.09040381152599257,65.25295638653087,0.0904038115259911,,,,
"R_[0.0, 1.0, 0.0]",0.2,winter,793001.0018291934,6243.583058757255,0.0,0.0,2799.466085312577,21.13243066181129,0.0,0.0,28.6369005894351,0.218049469000466,0.0,0.0,800282.1843100187,6205.766710434647,0.0,0.0,3217.0617456182426,25.05847365623539,0.0,0.0,33.92172067338214,0.27154819576875544,0.0,0.0,753461.5,1789.710004442065,173945.33333333334,497.0974418226942,,,,,516888.3333333333,443.7678071544444,-38.845410482145134,0.4219124782356518,-41.35616815419916,0.5123703102152526,52.96628995036519,0.21564304535911116,55.84179935158628,0.2303683773966311,9.392725307405128,0.2809167191247538,8.588575334788752,0.30156748780487214,81.24385605866952,0.06023345003113663,18.756143941330475,0.06023345003113713,,,,
"R_[0.333, 0.333, 0.334]",0.05,autumn,519071.6291050757,3956.6174225691466,0.0,0.0,3120.4286392831077,23.664778678197916,0.0,0.0,16.20999798312638,0.12243477699696623,0.0,0.0,519875.6448926201,3963.439916446151,0.0,0.0,3174.821376027058,24.058265245593084,0.0,0.0,17.085642244962255,0.1283641210202116,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-23.0029880565659,0.4622550674515145,-25.859341399985524,0.49193763881763725,42.619258970864045,0.26252556720029796,42.34628043333898,0.27024439428304436,56.222372067496174,0.16940852492614245,57.15818339337789,0.16757200077376347,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.05,spring,549403.8576820953,4248.355017437739,0.0,0.0,3341.0188565075805,25.647720769032784,0.0,0.0,19.130373691526284,0.14293700825569106,0.0,0.0,548108.4215997098,4198.295919225443,0.0,0.0,3407.1767603361964,26.24970855885292,0.0,0.0,20.272045836367095,0.15435720804123063,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-20.339951362043692,0.31433015145026766,-23.345184066700636,0.3501117759167546,49.12286341723796,0.23855778579068806,49.22207165737624,0.2425894287653092,41.46672254176719,0.20952577510267414,42.72801477332481,0.21669731842409706,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.05,summer,649311.5731252775,4862.564771418464,0.0,0.0,3166.739078375569,24.023759153621782,0.0,0.0,15.417389194542372,0.11283879834568242,0.0,0.0,644274.3352604002,4829.577829443088,0.0,0.0,3216.566893753206,24.39377298414393,0.0,0.0,16.551851608063973,0.121451228817915,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-15.27066890352278,0.37163440465134856,-17.966371115201976,0.40050142049560206,50.118366059230574,0.21613906365780958,50.08716458668946,0.21796473739559974,36.596007192525775,0.12482609926739949,38.3379665250289,0.12335970178191802,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.05,winter,691947.029826854,5288.693449574021,0.0,0.0,3353.5053759700954,25.41014573298949,0.0,0.0,16.999533357385943,0.12521602666543388,0.0,0.0,697303.7507529012,5319.657494167046,0.0,0.0,3415.008046901608,25.922001614484962,0.0,0.0,17.834863442232646,0.1325477531864939,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-21.580707681834124,0.4097524607981033,-23.3429467973862,0.4281859923479488,47.08620679355578,0.2711720973407796,47.102505890682494,0.27638161272384065,44.79689912537364,0.1738559118495369,45.735947315215554,0.18272655882221278,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.1,autumn,519071.6291050757,3956.6174225691466,0.0,0.0,3120.4286392831077,23.664778678197916,0.0,0.0,16.20999798312638,0.12243477699696623,0.0,0.0,516766.46930305444,3911.349860594443,0.0,0.0,3263.846587271891,24.804682066544693,0.0,0.0,18.402044458892274,0.1410395475771176,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-19.645694125263226,0.4029406333290421,-25.859341399985524,0.49193763881763725,42.435516576693075,0.2575764742993762,42.34628043333898,0.27024439428304436,54.38122271475209,0.15727868953549762,57.15818339337789,0.16757200077376347,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.1,spring,549403.8576820953,4248.355017437739,0.0,0.0,3341.0188565075805,25.647720769032784,0.0,0.0,19.130373691526284,0.14293700825569106,0.0,0.0,549215.1091375445,4190.807009101495,0.0,0.0,3491.106524294328,27.061621224363908,0.0,0.0,21.524053301877434,0.16695719265228723,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-18.030784842783827,0.30307836113817405,-23.345184066700636,0.3501117759167546,48.85797860548083,0.23045328980750768,49.22207165737624,0.2425894287653092,40.15212599863173,0.2114358677512276,42.72801477332481,0.21669731842409706,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.1,summer,647516.0215083496,4867.759083407434,0.0,0.0,3200.994141305613,23.911711474445358,0.0,0.0,15.42049491987236,0.1128335321488931,0.0,0.0,639033.7288257864,4747.744981290858,0.0,0.0,3315.618672358755,24.749895697545075,0.0,0.0,17.729503270464214,0.13133898020195983,0.0,0.0,,,922226.6666666666,1861.7509679510583,,,5180.166666666667,96.41455630073028,517235.6666666667,527.6963773484325,-13.010837596106894,0.3564656153058423,-17.64014444326796,0.402422834057247,49.48593644706414,0.22039844430555608,49.54719224496855,0.22620691593886824,35.72623302432222,0.11271550467476911,38.32554445599894,0.12339083443887826,,,99.4414213854052,0.011215422266534188,,,0.558578614594797,0.011215422266534707
"R_[0.333, 0.333, 0.334]",0.1,winter,691947.029826854,5288.693449574021,0.0,0.0,3353.5053759700954,25.41014573298949,0.0,0.0,16.999533357385943,0.12521602666543388,0.0,0.0,686884.0792902625,5307.539433154888,0.0,0.0,3500.9801399527423,26.354862615907912,0.0,0.0,19.50391141286569,0.13966404009308503,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-20.18710369910404,0.39104821593292693,-23.3429467973862,0.4281859923479488,46.807266327277944,0.2697301559630658,47.102505890682494,0.27638161272384065,42.964820957444886,0.17581548628488824,45.735947315215554,0.18272655882221278,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.15,autumn,519071.6291050757,3956.6174225691466,0.0,0.0,3120.4286392831077,23.664778678197916,0.0,0.0,16.20999798312638,0.12243477699696623,0.0,0.0,502439.8540003914,3847.897734316756,0.0,0.0,3346.6015663432445,25.30418194793282,0.0,0.0,20.15510042405218,0.15159485212837792,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-14.027814843259458,0.4235777554492471,-25.859341399985524,0.49193763881763725,42.414386336238174,0.25331450541008294,42.34628043333898,0.27024439428304436,51.56189281399789,0.17404784275557758,57.15818339337789,0.16757200077376347,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.15,spring,549403.8576820953,4248.355017437739,0.0,0.0,3341.0188565075805,25.647720769032784,0.0,0.0,19.130373691526284,0.14293700825569106,0.0,0.0,550056.5978773668,4201.336580151244,0.0,0.0,3538.957053799238,27.245488648876105,0.0,0.0,22.260881985473418,0.17057036844848894,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-13.5492524692509,0.2596626726398618,-23.345184066700636,0.3501117759167546,48.9330495966442,0.22940505360078925,49.22207165737624,0.2425894287653092,39.086843788643485,0.21851970531820616,42.72801477332481,0.21669731842409706,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.15,summer,644490.5790929619,4868.07087425578,0.0,0.0,3254.1270072120824,23.71893939756722,0.0,0.0,15.525880742694943,0.1130468065330733,0.0,0.0,623677.0688367421,4734.468927689917,0.0,0.0,3448.519391342388,25.011071105508332,0.0,0.0,19.485381404168432,0.1407155127527576,0.0,0.0,7595.333333333333,45.40778200558426,897940.6666666666,1773.069052988828,,,21870.833333333332,123.62429642536584,517307.8333333333,534.0671930259892,-10.8568441364112,0.3519338436193841,-17.090455407240345,0.3993881798521191,48.50788128669813,0.22696327232184843,48.70966859565709,0.2320300304442628,34.012364183419955,0.13261910131411145,37.90403973192117,0.12395792151975339,0.8189946560995812,0.006173630123798534,96.82272927057265,0.011837294838430693,,,2.358276073327779,0.012028837606245528
"R_[0.333, 0.333, 0.334]",0.15,winter,691947.029826854,5288.693449574021,0.0,0.0,3353.5053759700954,25.41014573298949,0.0,0.0,16.999533357385943,0.12521602666543388,0.0,0.0,687591.6387526821,5286.869817612291,0.0,0.0,3537.5633829469075,26.585659554517456,0.0,0.0,20.02919830975794,0.1442603724800464,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-18.05253420830113,0.34284988441742115,-23.3429467973862,0.4281859923479488,46.9927310404069,0.2642364994030488,47.102505890682494,0.27638161272384065,42.69124764628328,0.1874114662322388,45.735947315215554,0.18272655882221278,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.2,autumn,519071.6291050757,3956.6174225691466,0.0,0.0,3120.4286392831077,23.664778678197916,0.0,0.0,16.20999798312638,0.12243477699696623,0.0,0.0,500037.4312732403,3840.8303364300955,0.0,0.0,3415.1281297742644,25.38175822226175,0.0,0.0,21.16325687504712,0.15214125707308357,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-14.151348840414663,0.3749807935855044,-25.859341399985524,0.49193763881763725,42.42732430687278,0.2498159569486067,42.34628043333898,0.27024439428304436,51.143835311276355,0.17283293599812713,57.15818339337789,0.16757200077376347,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.2,spring,549403.8576820953,4248.355017437739,0.0,0.0,3341.0188565075805,25.647720769032784,0.0,0.0,19.130373691526284,0.14293700825569106,0.0,0.0,543338.1747487942,4171.17013719631,0.0,0.0,3611.2495129921863,28.00486618150817,0.0,0.0,23.54925501303299,0.18196997629219777,0.0,0.0,,,927406.8333333334,1790.0245156607998,,,,,517213.1666666667,506.27321345955244,-12.18010799353577,0.2508437588837716,-23.345184066700636,0.3501117759167546,48.773655014744016,0.22211681995203575,49.22207165737624,0.2425894287653092,38.46224764976304,0.20435122662951027,42.72801477332481,0.21669731842409706,,,100.0,0.0,,,,
"R_[0.333, 0.333, 0.334]",0.2,summer,644715.1928687206,4878.810043378763,0.0,0.0,3245.548303608551,23.67816209606601,0.0,0.0,15.548313031365225,0.11217996026234522,0.0,0.0,622642.1079365849,4672.039578792567,0.0,0.0,3510.8960243443503,25.60168704084381,0.0,0.0,20.565485232777448,0.1506354999402614,0.0,0.0,4073.3333333333335,32.25316521934972,903919.0,1734.4235930129641,,,19414.5,86.09471528496974,517249.1666666667,518.4474579614202,-9.384178039623192,0.30753606607021094,-17.131259579987177,0.4019472676492321,48.397326267917265,0.21719904440345755,48.84488727637645,0.23080320233035806,33.21380891910811,0.09284478961866383,37.81429560212612,0.12478406718053041,0.43921615201865444,0.003155965732238637,97.46736667848775,0.007588832604706048,,,2.0934171694935855,0.008159301049290772
"R_[0.333, 0.333, 0.334]",0.2,winter,691805.297195475,5290.744884655425,0.0,0.0,3354.8005230954386,25.389425949733848,0.0,0.0,17.052891989327758,0.12453699735825567,0.0,0.0,677330.1019528012,5168.016766036449,0.0,0.0,3626.676371308428,27.485838416641034,0.0,0.0,21.710151086893685,0.16060824522371328,0.0,0.0,3919.6666666666665,72.73146957587659,919672.1666666666,1786.8447516968845,3815.0,61.165349667928815,,,517184.5,545.3343011401405,-17.513863882269987,0.3579058380450251,-23.317678822908775,0.42813855922054483,46.97756109573905,0.25795450075023857,47.0820742422429,0.2763102594747642,42.010457747797695,0.17721307433012992,45.56560498579905,0.18185328804238354,0.4226461018793428,0.007679069034180456,99.16598807761473,0.007242032387326077,0.4113658205059283,0.006821745760470017,,
