nuclear,geothermal,biomass,coal,wind,solar,hydro,gas,oil,unknown,hydro discharge,battery discharge,datetime
1003,794,175,50,1587,16291,1401,2349,0,60,0,1,2025-04-15T16:00:00.000Z
976,753,173,43,1634,16737,974,1695,0,55,0,2,2025-04-15T17:00:00.000Z
934,711,165,42,1590,15794,1240,1534,0,48,0,1,2025-04-15T18:00:00.000Z
916,703,167,38,1639,15619,1019,1436,0,42,0,8,2025-04-15T19:00:00.000Z
917,789,169,35,1696,15196,933,1617,0,32,0,3,2025-04-15T20:00:00.000Z
885,741,164,30,1701,14719,1138,1741,0,26,0,4,2025-04-15T21:00:00.000Z
911,761,168,30,2044,13855,1216,2021,0,29,0,2,2025-04-15T22:00:00.000Z
933,789,173,37,2651,12498,1686,2545,0,27,0,1,2025-04-15T23:00:00.000Z
1060,897,203,35,3328,11070,3008,3296,0,30,0,512,2025-04-16T00:00:00.000Z
1373,935,221,104,3504,4508,5333,4686,1,68,26,3768,2025-04-16T01:00:00.000Z
1457,926,221,151,3497,300,5938,6052,1,103,47,6759,2025-04-16T02:00:00.000Z
1532,980,219,174,3579,0,6009,6974,1,112,52,5741,2025-04-16T03:00:00.000Z
1570,1017,228,179,3516,0,5925,7638,1,33,56,4688,2025-04-16T04:00:00.000Z
1602,1064,236,196,3398,0,6238,7986,2,40,45,3188,2025-04-16T05:00:00.000Z
1645,1080,235,192,3396,0,6223,8040,2,40,34,1242,2025-04-16T06:00:00.000Z
1654,1100,236,191,3651,0,5192,8170,2,60,0,261,2025-04-16T07:00:00.000Z
1656,1103,237,192,3462,0,4983,7649,2,56,0,79,2025-04-16T08:00:00.000Z
1118,903,238,2,3042,0,3403,5442,0,0,0,0,2025-04-16T09:00:00.000Z
1106,792,237,2,3099,0,3424,5060,0,0,0,0,2025-04-16T10:00:00.000Z
1090,742,232,2,3522,0,3443,4889,0,0,0,0,2025-04-16T11:00:00.000Z
1133,777,240,2,3647,0,3354,4836,0,0,0,683,2025-04-16T12:00:00.000Z
1135,780,234,2,3530,600,3486,4872,0,0,0,2813,2025-04-16T13:00:00.000Z
1134,779,234,2,3530,617,3484,4866,0,0,0,2823,2025-04-16T14:00:00.000Z
1134,773,235,2,3313,8756,2490,3461,0,0,0,388,2025-04-16T15:00:00.000Z
