platform,VM_instance,CPU_freq,n_vCPU,mem_size_GB,datasize,input_size_bytes,algorithm,arrival_time,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,c4.large,2.9,2,4.0265249999999995,large,1881786739,bayes,2025-04-22T02:00:00.000Z,1075.559,3655623.055555555,94.83162037037036,82.26962962962962
AWS,c4.xlarge,2.9,4,8.053049999999999,small,3200000000,terasort,2025-04-22T02:00:00.000Z,155.748,7272524.75,94.946875,53.3859375
AWS,r4.large,2.3,2,16.374534999999998,large,3820993928,join,2025-04-22T02:00:00.000Z,216.856,12490686.23255814,79.76674418604651,88.16418604651163
AWS,c4.2xlarge,2.9,8,16.106099999999998,small,72101800,als,2025-04-22T02:00:00.000Z,146.064,10056988.57142857,65.30142857142857,19.752857142857145
AWS,c3.xlarge,2.8,4,7.516179999999999,medium,0,scan,2025-04-22T03:00:00.000Z,117.832,5045125.166666667,65.86666666666666,10.622083333333334
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,6400000000,terasort,2025-04-22T03:00:00.000Z,167.142,31454676.11764706,49.99411764705883,62.64794117647059
AWS,r3.xlarge,2.5,4,32.749069999999996,small,3777029616,join,2025-04-22T03:00:00.000Z,141.572,15306054.142857144,48.72107142857143,70.61321428571429
AWS,m4.2xlarge,2.4,8,34.35968,small,3200000000,terasort,2025-04-22T03:00:00.000Z,93.023,16159346.2,49.044500000000006,58.87600000000001
AWS,m3.2xlarge,2.6,8,32.212199999999996,small,3200000000,terasort,2025-04-22T03:00:00.000Z,91.711,16381180.210526315,53.04157894736843,58.985263157894735
AWS,m3.large,2.6,2,7.516179999999999,large,1881786739,bayes,2025-04-22T03:00:00.000Z,781.623,7409430.598726114,96.73528662420382,95.3747133757962
AWS,c3.2xlarge,2.8,8,16.106099999999998,medium,3799320693,join,2025-04-22T03:00:00.000Z,94.788,10768325.263157897,69.91842105263159,56.46052631578947
AWS,r3.large,2.5,2,16.106099999999998,large,743932965,aggregation,2025-04-22T03:00:00.000Z,224.382,13659488.510638298,87.1912765957447,86.33510638297872
AWS,c3.large,2.8,2,4.0265249999999995,small,375779530,bayes,2025-04-22T03:00:00.000Z,325.019,3380157.523809524,87.68619047619048,50.45301587301588
AWS,m3.large,2.6,2,7.516179999999999,large,395478955,pagerank,2025-04-22T03:00:00.000Z,565.955,6768252.842105263,88.36412280701755,94.83605263157894
AWS,m3.xlarge,2.6,4,16.106099999999998,large,13139694778,wordcount,2025-04-22T03:00:00.000Z,227.152,14728460.782608695,95.63347826086957,46.84108695652174
AWS,r3.xlarge,2.5,4,32.749069999999996,medium,743933020,aggregation,2025-04-22T03:00:00.000Z,138.133,20665009.379310343,65.77827586206895,76.01724137931033
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,6569837132,sort,2025-04-22T03:00:00.000Z,627.675,24411555.77952756,38.79976377952756,7.362677165354328
AWS,r4.2xlarge,2.3,8,65.49813999999999,large,200168800,als,2025-04-22T03:00:00.000Z,237.317,16594267.288888888,26.389777777777777,25.890666666666664
AWS,r3.2xlarge,2.5,8,65.49813999999999,large,13139653130,wordcount,2025-04-22T03:00:00.000Z,99.519,28577623.272727273,45.42136363636364,63.526363636363634
AWS,c4.2xlarge,2.9,8,16.106099999999998,small,72101800,als,2025-04-22T03:00:00.000Z,205.743,9701362.76190476,62.99238095238096,13.08095238095238
AWS,c3.large,2.8,2,4.0265249999999995,large,395478955,pagerank,2025-04-22T03:00:00.000Z,955.339,3706276.5863874345,96.14591623036652,84.73298429319372
AWS,c4.large,2.9,2,4.0265249999999995,small,3284916129,wordcount,2025-04-22T03:00:00.000Z,195.277,3440525.128205128,89.25282051282052,36.36410256410256
AWS,r3.2xlarge,2.5,8,65.49813999999999,medium,3200000000,terasort,2025-04-22T03:00:00.000Z,349.37,15761106.356164385,25.05095890410959,14.819452054794525
AWS,m3.2xlarge,2.6,8,32.212199999999996,large,200168800,als,2025-04-22T04:00:00.000Z,168.23,16024982.181818182,51.88666666666666,40.73303030303031
AWS,m4.large,2.4,2,8.58992,small,72101800,als,2025-04-22T04:00:00.000Z,131.769,6811782.222222222,83.31814814814815,75.06851851851852
AWS,m4.large,2.4,2,8.58992,small,3200000000,terasort,2025-04-22T04:00:00.000Z,227.491,6858964.340425532,83.89617021276598,65.7968085106383
AWS,m3.large,2.6,2,7.516179999999999,large,200168800,als,2025-04-22T04:00:00.000Z,383.65,6184063.384615385,80.7373076923077,61.27525641025641
AWS,r4.large,2.3,2,16.374534999999998,medium,6569825479,sort,2025-04-22T04:00:00.000Z,294.202,11983930.6,76.52983333333334,46.90533333333334
AWS,m4.large,2.4,2,8.58992,medium,259947887,pagerank,2025-04-22T04:00:00.000Z,456.961,6525876.478260869,79.82119565217393,68.81293478260868
AWS,c4.2xlarge,2.9,8,16.106099999999998,medium,6400000000,terasort,2025-04-22T04:00:00.000Z,198.901,14481767.9,94.03125,42.62975
