nuclear,geothermal,biomass,coal,wind,solar,hydro,gas,oil,unknown,hydro discharge,battery discharge,datetime
5053,0,0,5150,11721,21508,25,8278,0,0,0,0,2025-04-15T16:00:00.000Z
5033,0,0,5904,10821,21595,25,9000,0,0,0,0,2025-04-15T17:00:00.000Z
5032,0,0,6431,9804,22596,18,9088,0,0,0,0,2025-04-15T18:00:00.000Z
5033,0,0,6529,9173,23041,18,10277,0,0,0,0,2025-04-15T19:00:00.000Z
5028,0,0,6541,8791,22218,18,12170,0,0,0,0,2025-04-15T20:00:00.000Z
5028,0,0,6651,8496,22024,17,13463,0,0,0,0,2025-04-15T21:00:00.000Z
5025,0,0,6582,9134,19854,69,15881,0,0,0,0,2025-04-15T22:00:00.000Z
5035,0,0,6454,10233,13579,221,19778,0,0,0,0,2025-04-15T23:00:00.000Z
5047,0,0,6656,11034,3116,262,23924,0,0,0,0,2025-04-16T00:00:00.000Z
5046,0,0,6748,11851,34,229,25296,0,0,0,0,2025-04-16T01:00:00.000Z
5046,0,0,6794,15051,0,145,24077,0,0,0,0,2025-04-16T02:00:00.000Z
5045,0,0,6938,17784,0,50,19847,0,0,0,0,2025-04-16T03:00:00.000Z
5048,0,0,6819,19392,0,49,16117,0,0,0,0,2025-04-16T04:00:00.000Z
5048,0,0,5692,20246,0,49,14055,0,0,0,0,2025-04-16T05:00:00.000Z
5051,0,0,5311,20654,0,49,12600,0,0,0,0,2025-04-16T06:00:00.000Z
5053,0,0,4830,20165,0,48,11849,0,0,0,0,2025-04-16T07:00:00.000Z
5054,0,0,4614,19734,0,48,11516,0,0,0,0,2025-04-16T08:00:00.000Z
5057,0,0,4592,19572,0,48,11573,0,0,0,0,2025-04-16T09:00:00.000Z
5058,0,0,4974,20204,0,48,12195,0,0,0,0,2025-04-16T10:00:00.000Z
5059,0,0,5594,20943,3,49,12898,0,0,0,0,2025-04-16T11:00:00.000Z
5059,0,0,5516,20478,1666,49,12349,0,0,0,0,2025-04-16T12:00:00.000Z
5053,0,0,5135,17975,10434,48,9034,0,0,0,0,2025-04-16T13:00:00.000Z
5051,0,0,5133,17956,10433,47,9029,0,0,0,0,2025-04-16T14:00:00.000Z
5054,0,0,5069,17923,11965,43,8466,0,0,0,0,2025-04-16T15:00:00.000Z
